Did,Oid,Cid,Onum,Duint_price
18656,19,56995,1,198
58547,79,68982,2,198
16512,9,58659,5,906
67161,26,11986,5,735
35401,18,58890,5,460
12249,55,225,1,127
73200,43,42001,5,922
53444,13,9610,1,18
57473,20,50685,7,155
936,3,79470,2,210
54162,62,39509,2,622
68920,71,74034,5,485
7734,2,44149,6,622
67351,20,62437,7,765
45628,92,33644,3,567
21698,71,36613,4,951
23353,83,60051,1,358
49270,84,70484,6,937
39787,92,6394,6,825
22648,26,26934,5,284
3693,7,89761,6,931
46703,32,56734,4,970
32769,70,56980,8,910
42573,77,22469,5,633
50832,73,14494,10,488
75365,62,98946,9,211
38607,48,24816,1,757
41278,73,46915,10,454
58509,71,5206,1,692
13222,17,71035,4,809
30981,2,95993,10,428
67796,16,68067,8,301
50072,90,81689,2,194
12055,15,5261,6,24
55235,26,1627,4,582
69532,84,19807,9,350
78740,77,65881,2,482
58361,64,60460,8,34
8875,66,2459,6,122
64504,92,20291,6,137
6371,17,26169,6,896
41559,19,35756,5,561
74486,4,31745,6,710
56008,35,64015,10,270
23109,48,18379,1,134
73310,64,5879,2,331
40805,82,48380,7,539
73550,88,45585,6,970
28304,87,96312,3,327
33828,14,7473,3,304
20601,15,32804,7,220
21940,14,38009,6,717
21057,42,13517,3,329
45854,32,71264,9,404
10692,1,29168,9,637
13243,35,65407,2,580
63416,16,74530,9,786
60393,62,81005,9,83
3290,88,40966,8,909
22557,46,43006,5,972
34582,30,63618,3,684
16624,76,66323,5,790
48378,81,95485,6,814
31494,94,95427,4,751
10924,14,5792,8,690
70858,85,21260,1,157
15763,75,18951,7,905
18039,52,66708,6,196
44899,76,95408,7,933
58944,68,97886,6,840
47177,75,8226,9,395
43691,63,45320,1,397
21728,4,65328,9,0
31846,52,58733,7,519
29634,58,29415,4,927
31822,16,64223,3,929
9249,22,70293,6,862
18812,22,41733,6,101
9822,9,22669,10,111
74255,52,54992,6,113
23860,63,46773,2,81
78291,35,52602,9,95
36154,46,57647,10,603
63262,84,67344,3,419
58661,76,91366,6,515
30093,4,60997,10,113
70897,80,75493,1,98
72936,68,33644,3,292
55013,85,80283,7,534
68245,28,63863,8,180
67000,26,17780,9,23
63497,67,30832,6,57
8316,54,37921,4,755
32871,19,62342,2,958
59865,64,39818,7,145
69104,68,61854,9,726
5002,55,46252,1,402
72809,14,98813,8,211
38224,5,64590,9,862
55417,81,82634,10,674
75613,62,53083,7,33
50630,68,36378,9,56
24511,70,91201,9,80
45481,5,69315,2,95
18015,78,47391,2,574
40453,81,90110,7,496
43850,98,9233,9,175
60769,70,30766,10,116
32056,74,71364,6,94
73793,63,95054,9,470
40642,23,52363,1,531
50469,37,12531,8,261
71311,51,18560,7,749
51691,36,49105,8,114
16639,54,98153,1,930
20238,61,40821,10,893
42438,52,46976,7,386
14410,42,26601,3,682
65637,46,59288,2,966
72522,8,71229,3,869
3446,77,3315,1,105
30860,51,40592,4,207
38323,71,42849,4,567
66660,12,41330,2,402
3921,93,85817,8,267
51480,91,90966,8,994
57079,33,55972,3,552
58412,53,62319,4,697
64866,30,26879,10,164
28761,34,1697,7,375
6956,92,7721,6,842
75582,58,43663,3,672
16261,1,36758,5,138
79192,50,42336,10,97
34018,43,69686,1,972
60530,74,20357,6,933
61860,82,566,7,616
63229,60,86390,10,203
29160,60,75101,10,54
30467,5,8739,2,351
62343,60,68140,1,339
9767,54,8173,9,486
47794,97,83446,1,142
45230,77,39093,7,234
78352,39,90588,3,292
76977,99,37390,5,917
24983,45,74139,10,248
73543,99,94921,4,989
79057,73,44784,8,472
39683,100,94442,2,429
78933,46,72817,1,133
29703,31,23568,3,466
63917,48,34763,10,576
30943,100,1800,5,861
19067,93,40466,5,677
58341,50,38104,4,482
17603,99,19179,10,474
57311,22,86679,10,148
57340,29,83887,9,847
32084,69,58418,6,287
43725,43,2705,6,407
20467,86,72215,9,794
15831,21,38095,10,321
12313,57,40579,5,454
65942,37,29514,5,74
10061,77,87137,2,935
11511,32,13953,5,495
28676,18,19634,5,952
36625,34,73904,7,193
52480,93,71499,2,20
65828,77,11809,3,220
54465,11,58173,9,392
6389,57,71889,2,299
58942,97,95814,1,685
59030,69,91103,3,836
35276,37,2462,10,171
44250,100,89768,7,171
51481,99,9424,5,357
27026,19,55405,6,161
48323,76,98692,2,500
5865,45,73956,7,208
70193,45,21175,4,165
30802,62,16068,3,143
43968,84,46628,9,435
63167,8,56449,4,200
19482,87,62482,6,400
60271,28,59220,8,198
33370,38,37192,2,203
38151,9,77284,10,936
69532,42,1031,3,844
76591,28,428,6,102
12759,95,26366,7,41
32081,93,9588,1,392
67684,78,68942,4,780
68118,68,21692,5,882
49821,42,18744,1,121
24423,68,11745,1,589
12613,31,67131,5,601
57636,79,63743,3,774
40084,80,23298,6,607
71980,87,55328,2,476
22827,22,5189,3,843
14420,23,97080,3,589
47361,36,30216,6,779
75566,86,77437,1,871
68944,99,79077,9,649
27137,5,30715,1,353
73461,34,55651,2,905
29886,37,76876,5,407
52022,92,80855,3,202
47008,17,13164,8,344
6467,92,64954,5,170
55562,94,54057,8,837
33015,32,95304,1,841
26213,50,70151,8,937
64709,84,43989,1,873
72463,31,21355,9,697
56819,78,41427,4,148
64726,99,84119,3,948
62820,90,76243,2,696
67749,68,73931,7,196
66563,4,72009,7,995
42702,11,17151,8,373
46500,87,52889,8,26
53466,68,80496,7,207
57841,87,53954,8,453
2136,1,64887,3,931
68161,32,47853,2,885
7441,58,28415,2,298
4089,23,2812,2,879
2476,68,95173,9,966
14870,87,25227,8,2
679,31,22853,8,37
28026,85,11982,4,576
42752,8,18465,5,228
61137,35,556,3,901
28763,37,27233,5,2
27161,49,51996,1,39
10333,32,17086,3,639
2182,37,91821,5,259
73327,45,34578,7,246
20644,6,20835,9,179
57919,70,90141,8,995
26803,42,16503,6,268
77062,59,29558,3,26
19586,25,36116,9,997
59734,92,19632,1,535
13762,5,41405,3,613
62450,54,62799,10,626
40551,99,24595,8,477
3209,88,23130,1,987
69581,34,53499,6,994
19279,72,7045,8,972
13937,63,98651,2,284
24408,88,22388,6,160
31753,33,71692,5,64
63186,50,78055,3,138
1311,3,4651,1,257
33544,53,19696,5,613
5709,84,54854,8,290
6574,77,51301,1,540
60845,23,27482,6,423
65244,8,8812,9,995
46529,49,26657,7,496
55934,39,23106,5,639
52836,73,26349,6,818
53694,39,29039,1,70
56726,82,70032,1,206
49485,36,41328,6,841
66595,46,26019,2,129
54064,4,38004,10,985
79272,26,32290,8,960
28609,16,89198,5,684
21909,47,99700,6,200
8692,94,91797,10,982
66863,80,11537,2,141
59582,11,45447,10,849
317,92,23322,1,828
45470,66,17177,10,980
9968,91,19604,4,267
48780,22,31241,6,5
34625,54,7823,10,657
2987,48,8219,5,68
17462,25,28520,10,505
50274,93,82823,10,719
1511,33,16527,10,984
39997,90,32590,4,837
39739,74,96571,2,509
39973,12,54866,7,739
40099,51,3851,5,683
18843,79,48709,3,652
28747,42,38482,10,625
63116,5,24565,8,766
68411,94,46370,4,289
47741,45,32065,10,258
56009,65,78447,6,798
10895,36,10006,10,301
33990,29,31963,7,806
75238,60,5068,8,774
66030,73,65952,6,485
7902,39,85188,1,315
60446,6,9035,9,495
73083,49,48723,10,904
17038,91,15116,7,556
13198,86,133,4,469
40260,53,79700,4,661
2778,25,69134,5,393
73527,80,12869,3,638
52105,92,13690,2,170
45945,20,57002,3,142
53817,78,52172,9,933
75948,24,47029,10,66
45649,10,88348,1,344
18539,53,73675,9,112
59760,81,41978,1,628
59069,51,66125,9,762
23319,25,24119,7,573
25264,45,18439,7,983
58091,24,18512,3,199
68577,54,61154,6,288
49655,24,85312,1,904
55734,58,10773,3,277
42128,18,38728,4,387
19843,42,67032,10,467
51649,33,42417,3,688
50261,80,35761,7,160
76525,51,14419,10,473
45218,38,11029,8,666
17795,91,2202,7,252
47591,91,78488,10,991
59607,80,99751,9,671
24023,8,21661,7,351
61620,11,68496,3,598
44374,49,72071,7,708
48068,53,39093,5,706
25215,64,71576,4,60
45839,6,88390,6,754
74067,72,61933,1,573
40045,66,61738,2,315
233,85,82668,6,296
24454,13,60769,2,975
69332,9,62901,10,156
30697,79,99404,1,113
13262,44,3658,9,392
6061,58,32795,8,552
50682,79,10028,7,578
14357,24,89115,9,974
25853,74,50643,7,868
47577,75,92583,3,527
59808,39,41272,2,282
59620,14,55714,4,285
33404,27,43784,2,847
18051,97,65627,10,489
69855,65,65710,5,688
56429,63,60236,3,176
7369,62,2223,10,777
45493,78,71163,6,256
42057,97,81071,6,772
5177,5,53731,3,213
50633,34,95025,4,773
463,32,40259,2,636
30875,79,24215,3,4
71797,35,47016,2,955
10456,69,2742,7,477
72121,76,62536,9,193
58475,36,7163,2,475
2115,88,72128,10,743
28706,71,51097,2,291
62027,60,74595,2,693
43051,82,23253,7,425
48347,84,78958,4,809
52934,33,21317,9,264
53748,55,22786,9,688
42574,1,78754,3,16
57199,26,78836,10,517
38793,63,38236,1,653
73257,97,20548,1,199
25911,75,4071,8,159
37019,70,16043,5,482
7211,88,76653,9,877
8085,88,68365,1,817
23424,18,43017,2,131
44211,83,66667,2,716
40177,12,82933,1,760
45923,28,25734,6,817
28453,29,92267,2,539
1473,11,58630,7,50
38235,2,22885,9,863
6240,39,12528,1,500
78991,14,21981,8,546
55670,86,68695,9,449
40077,87,8492,3,546
9950,16,70803,7,289
30390,4,27458,6,64
47945,45,62975,4,54
9204,38,4186,5,910
2156,88,79325,3,963
49070,41,10315,9,731
15542,20,24280,1,807
26173,46,43214,7,803
20029,100,77601,2,179
3354,84,38271,6,521
2291,19,84485,9,148
55075,83,30248,10,903
30929,41,22197,10,513
893,56,44891,2,379
18601,24,22623,2,620
53280,71,12082,2,9
66982,58,1202,9,267
18364,71,30947,9,671
70871,67,61649,7,45
15509,1,61167,10,46
4034,77,41666,9,32
19989,46,28715,6,210
50931,51,17094,8,288
19097,12,85194,9,516
2065,11,72100,4,421
38693,24,18730,2,296
68778,71,27824,10,736
52505,98,91921,9,493
42481,24,95320,4,966
13805,84,36823,8,785
53293,80,98873,8,517
75753,61,11162,9,899
72521,95,66856,1,224
17964,42,76853,5,866
22723,53,49049,9,157
64763,82,34504,8,753
70446,69,60714,2,697
62354,30,68720,6,423
77654,31,53859,8,531
38981,24,40464,4,452
56884,65,87497,4,517
8965,85,64985,8,533
31817,60,61991,9,643
72952,45,53797,10,582
63686,54,85582,10,599
78181,40,67507,2,706
7660,85,33581,4,312
68192,1,33430,4,818
72710,95,25259,6,327
50041,69,78215,10,435
56142,87,91409,6,718
43896,63,9381,3,238
55920,23,74341,6,362
19311,42,91604,7,17
74820,16,10722,2,800
52541,59,88368,7,344
53564,87,71351,7,762
53412,84,79017,2,851
942,74,20598,6,287
50562,71,98796,2,30
35241,42,61461,7,46
6768,89,10884,8,938
39505,74,30217,6,837
5238,69,89507,10,635
49581,82,19263,6,44
72056,47,6906,1,30
12741,26,52140,3,51
52028,85,63942,2,219
74724,96,72239,1,88
39778,63,38283,5,979
31281,74,46302,4,424
43122,77,4439,8,249
18598,98,28151,3,887
69784,40,35847,5,722
59491,83,10094,7,450
43735,39,60525,3,840
45776,48,93543,10,913
22890,78,42599,3,220
46716,81,83104,10,388
27026,28,73140,9,122
18011,80,58010,4,844
73511,26,64694,3,254
74455,66,22853,5,86
16256,83,21058,10,906
16433,31,84168,2,902
35904,40,70094,3,5
61007,81,31683,4,191
39679,92,65281,5,701
33022,57,42906,7,1
14715,59,37649,3,717
62609,95,12648,5,237
44814,52,7055,7,195
43089,23,43145,8,464
35150,50,72173,4,600
15261,32,62931,6,473
78733,37,28697,3,561
58366,51,49630,9,172
77421,81,43527,7,120
75867,56,57513,5,752
23145,53,51965,10,211
22654,37,44105,7,874
62993,43,16023,4,50
20431,85,23924,8,418
62608,90,2332,5,284
70943,100,49802,3,257
61589,2,6176,7,192
50344,71,21852,1,156
72255,66,98343,6,943
63656,56,54242,8,163
70995,89,28993,2,518
4865,47,97832,1,189
45270,31,41560,1,124
2561,53,81855,1,64
32821,21,33963,4,243
33506,2,7394,8,953
74908,38,50703,3,749
56005,33,69817,10,375
39119,86,80014,7,487
45478,18,34218,1,272
24026,55,50246,10,207
52850,80,39376,9,192
25352,57,4985,3,334
3473,75,63893,3,498
35409,7,79967,5,620
18007,77,84080,2,572
48897,13,33513,3,834
36426,46,84486,7,996
36393,89,24185,9,942
3298,15,13615,5,318
37685,100,15321,1,245
47825,96,54533,6,680
24096,82,16584,7,624
14140,10,55633,9,76
59284,40,7487,6,732
11327,93,39173,3,468
40445,60,76498,5,514
35898,58,71246,1,472
65878,99,20588,3,727
31627,49,7943,4,993
44202,24,83845,5,552
66885,29,28463,2,469
79965,42,84317,9,461
31674,85,60537,9,65
3252,81,90697,5,28
33792,93,64427,8,798
9733,30,26968,2,920
68980,60,60790,8,53
32855,11,14861,2,344
58684,55,37104,4,369
56500,76,64585,5,552
52553,33,76640,7,320
17381,96,6614,10,125
45139,57,64642,9,710
55563,28,77769,8,207
21662,43,83234,9,307
43944,52,63453,10,918
14114,76,60677,2,347
21663,83,81387,2,869
13152,67,91608,6,14
63228,54,25933,5,3
47114,100,98500,9,262
2395,95,97042,4,176
59464,89,20801,2,834
28204,67,77593,5,599
29494,14,15192,4,832
24898,34,42447,8,188
40302,88,83764,8,168
73231,43,17611,7,871
78174,72,57203,5,87
23434,87,53049,2,789
66229,82,72824,5,116
10393,20,75746,9,959
28618,28,64379,4,727
55738,72,10322,1,867
23666,44,13652,2,742
23869,8,54036,3,896
50632,37,58969,2,613
70745,70,18769,7,669
48665,41,96864,4,543
22950,3,41480,5,893
65660,91,55990,4,525
46539,92,23805,4,435
29333,78,77645,5,686
37399,67,43502,6,842
17855,14,44570,4,828
24007,98,49230,5,858
55396,78,96078,9,942
57802,72,90927,9,395
794,80,52007,1,4
21481,11,85703,3,973
24193,50,3214,4,657
62380,19,14746,7,46
42839,54,67328,6,737
43800,12,67813,6,301
41047,55,38869,4,378
29132,44,20669,4,743
21439,8,20992,3,430
64114,72,42297,7,679
72645,28,27019,7,604
25636,4,73089,7,771
28380,73,5831,8,971
48141,47,3696,6,772
74659,54,66445,8,266
69867,6,14583,1,11
24294,71,83600,7,45
27662,90,44805,1,921
18952,19,79872,5,333
73074,28,1535,7,57
79299,23,92063,4,789
76673,76,69304,4,381
34652,48,13378,1,646
21565,88,42026,9,468
33390,67,46136,3,954
3087,34,47598,6,479
7892,74,15756,10,450
14845,55,96319,4,214
41656,23,20392,1,75
63013,69,10536,5,281
76258,11,67601,2,741
27737,96,35509,7,626
27071,29,55326,4,970
46120,50,50537,2,149
68388,55,7220,4,504
22919,59,6399,10,567
27907,10,55603,7,645
48672,8,88692,9,307
15608,41,13197,8,582
36088,92,10658,1,145
35734,84,82577,9,292
54023,84,78217,4,845
12821,14,16874,2,346
52572,60,90417,4,533
20100,33,49548,5,611
53032,90,51590,7,309
64938,69,30698,6,456
29325,5,81554,4,61
45036,88,80977,1,772
5863,50,70376,2,768
4290,60,43616,3,642
60435,78,82218,6,808
55504,41,13184,7,803
22253,59,82399,2,138
18666,45,27093,3,620
62495,79,32910,5,894
69159,18,24653,8,364
57729,11,49339,8,472
69300,40,36180,5,893
41068,25,20743,7,238
75701,64,63696,7,123
33774,15,5731,4,512
13548,59,73224,5,107
42052,7,20285,1,249
51799,58,7496,10,24
45182,49,18129,3,650
45624,52,1010,4,820
23994,12,26831,8,822
62081,87,34194,7,904
15545,16,38055,8,344
18144,98,3229,10,487
51528,54,29402,2,35
8179,99,32523,4,16
77016,79,81023,4,344
12822,41,62626,4,269
11744,40,19862,3,361
50489,17,64640,5,386
27220,45,46186,3,786
792,63,94730,8,721
18523,62,21074,4,222
72479,3,63732,9,494
74920,77,1085,8,494
14102,37,37235,1,285
40229,60,95045,8,120
5639,37,95669,5,939
47109,48,51013,6,430
78704,58,6054,3,887
56564,2,13304,7,329
12108,83,72822,9,397
57102,98,98249,9,344
57849,44,91179,6,972
65345,67,18014,4,211
51764,58,20349,3,942
16074,12,6083,8,831
70653,84,55883,4,649
2507,13,16054,4,937
70435,59,92953,7,419
58520,35,25733,7,219
16624,22,95499,4,507
47638,57,84408,2,530
37785,58,321,1,728
70027,5,2430,4,161
20700,42,39592,3,820
43492,36,41442,1,641
39584,8,47049,5,111
24845,46,6545,5,66
49462,7,36710,9,277
2029,44,7683,9,881
33714,40,62967,7,25
53657,57,86362,6,716
46894,38,35875,5,596
30393,77,84716,4,614
1825,73,71321,4,959
59581,83,48371,3,634
11692,29,71856,8,610
63363,40,68244,1,66
2020,40,17359,3,815
9146,88,34626,4,366
56510,83,82223,2,890
20841,13,87252,5,329
43489,93,28156,7,91
53649,23,48878,8,710
54155,46,65044,6,566
21258,53,12749,7,751
62545,63,75848,3,90
46326,15,37076,8,34
56073,16,88191,1,302
53354,46,56531,1,942
57871,5,97510,1,348
58667,44,14373,3,111
38804,11,26862,6,159
57733,35,48949,2,786
33819,19,70405,5,780
45870,78,11268,3,640
19033,70,69046,10,802
33884,59,87044,6,435
40443,78,88590,2,183
51784,76,40275,4,844
6250,78,2537,7,197
42871,29,92579,3,987
15516,22,79060,3,767
76842,71,97067,4,196
18963,70,65964,6,952
7914,94,9598,10,64
38164,26,25214,7,93
41244,1,10342,3,263
8612,66,98170,7,719
72961,37,14285,6,799
18802,99,79805,8,456
67770,47,2260,8,749
76930,26,2044,1,828
47875,37,49406,5,770
58637,71,91407,7,24
55829,92,69401,3,925
11021,11,69018,1,788
27350,87,35234,1,596
72439,58,38869,6,789
33442,13,62644,3,740
66269,38,96823,3,165
46815,2,28635,3,785
64063,57,16100,5,553
21289,22,26870,1,143
32280,53,40828,1,198
60251,92,43360,10,221
63381,88,58928,4,30
63091,50,2298,6,98
75104,22,60921,5,176
23964,33,68924,6,265
55492,22,79166,6,92
40168,60,96866,6,444
69093,93,71038,1,246
60472,9,83087,10,448
8734,28,79349,7,431
43221,38,51215,2,679
47528,15,62213,7,672
74050,14,62970,8,673
25126,64,8823,2,377
52786,32,57185,4,512
43828,75,65838,6,741
73686,58,34095,6,681
31659,85,3396,7,62
14228,6,44383,6,14
15413,5,69944,10,208
19617,58,20118,9,697
58873,24,75691,8,923
13878,12,20931,6,783
44379,20,77144,7,221
14357,90,47538,4,225
31310,47,180,10,87
14581,45,85167,10,873
64688,37,51719,10,605
57975,74,81924,8,450
6168,83,1750,4,437
8816,30,99405,4,301
41180,17,12857,6,983
37817,27,55317,2,58
30234,69,32252,1,887
40089,62,67830,10,343
16284,74,80184,5,245
63581,1,6001,8,173
49679,92,55633,2,434
78797,14,5177,7,849
8763,70,48636,8,411
42603,87,97701,9,673
8907,17,55627,4,17
47759,75,31406,10,28
17069,94,58812,10,410
40544,71,98347,7,525
37561,3,49228,7,103
78494,52,34753,9,916
65338,5,87366,5,753
58307,88,70289,2,389
5345,56,22724,7,857
9898,28,45680,3,711
45832,3,58871,6,275
20299,8,84027,1,354
53744,99,82261,4,731
68209,83,43542,1,869
57087,62,4139,3,25
38934,73,501,9,579
3903,18,69977,5,933
35727,42,63417,2,21
4352,23,99502,10,41
57115,97,31884,2,777
4941,73,89906,3,35
60809,62,38713,2,60
17939,31,34161,9,202
72863,88,48304,6,465
73393,60,93885,2,329
3099,37,58617,4,486
19660,55,34680,9,947
14634,44,51157,9,320
71013,52,95105,3,590
2568,56,78303,7,457
66298,86,32406,3,908
62486,94,62289,2,103
25133,13,93227,9,213
29631,67,94081,3,738
77856,37,52335,7,709
58154,33,1271,3,1
62788,61,31906,8,952
66320,31,78132,5,355
3181,13,98744,4,846
69847,17,57629,9,781
40568,19,63622,6,668
66618,11,84173,10,15
32208,87,11029,4,309
69055,97,83048,7,983
43721,83,99159,2,807
20098,3,61802,7,86
31200,64,96656,5,430
30541,71,51075,9,779
36346,65,12873,3,50
61815,40,2913,2,829
13782,12,70932,4,783
9950,94,74167,9,774
52963,70,88708,3,642
44704,12,88595,8,297
35651,47,58792,8,584
42513,65,95708,1,982
20243,27,94429,3,799
22870,79,30240,9,881
57332,32,20594,5,848
56498,93,70701,8,222
15837,45,29560,2,440
38708,98,34775,2,726
33215,26,74001,9,158
68831,77,56079,3,313
49100,94,70035,3,788
13189,30,94155,8,79
26070,84,90093,1,620
19664,49,71789,5,392
8236,9,75325,2,692
73199,55,86783,5,110
15246,48,15076,8,767
50529,98,63860,10,892
19429,37,20033,5,347
37641,60,31944,9,627
26966,74,52895,6,911
54463,62,29891,7,241
44823,41,18723,9,169
79476,45,17284,10,153
21386,58,15896,2,627
55407,85,46197,7,726
45599,14,15557,9,497
6869,3,39327,7,782
5992,33,15366,5,331
42661,34,27655,5,85
1309,83,16016,1,194
74766,29,71907,3,543
28463,61,88450,9,996
22429,8,15853,8,26
66821,21,2561,2,799
49128,60,31799,2,500
73402,53,9323,1,626
47314,1,63269,2,367
27059,68,14535,7,291
56317,57,92291,7,190
23229,5,54256,4,549
65005,73,30838,5,332
12752,28,52532,4,548
62542,6,51075,3,105
78417,83,15824,5,236
8001,80,6920,3,864
23669,83,8700,2,344
44396,77,13336,2,362
41973,97,48027,2,67
9015,86,40831,8,957
16135,77,53534,9,64
40817,82,62803,8,284
39137,2,20938,8,626
20871,77,25711,8,697
5659,95,12283,10,348
25818,50,20663,4,504
58314,83,25693,7,914
2772,46,68933,6,438
29050,89,83944,7,18
48400,51,6526,10,249
64816,4,12673,2,839
40393,10,59912,3,781
11812,19,51708,3,304
23803,68,16256,8,265
10979,86,30616,1,762
33190,78,95488,4,899
9443,17,70961,5,390
17959,80,6620,2,684
11133,65,18506,3,920
60482,46,70963,7,637
52560,66,70676,3,701
53906,22,38345,2,25
